train_index,average_score
745,15292.470703125
746,1780.897216796875
747,4206.76611328125
748,19064.24609375
749,8122.72509765625
750,2718.35302734375
751,37428.0703125
752,307.7085876464844
753,-1235.4462890625
754,24857.47265625
755,19975.931640625
756,5447.55810546875
757,11828.5302734375
758,38855.05078125
759,5666.3701171875
760,3939.036376953125
761,5660.42333984375
762,2746.061279296875
763,4101.2041015625
764,6516.48974609375
765,46101.50390625
766,-2779.671875
767,1101.003662109375
768,302.06671142578125
769,6681.1318359375
770,12075.0732421875
771,154.346923828125
772,-3509.10009765625
773,16296.0498046875
774,38985.2421875
775,7883.93896484375
776,28653.609375
777,34067.79296875
778,20941.97265625
779,30475.76171875
780,28278.349609375
781,5102.89013671875
782,2389.339599609375
783,18187.75
784,2446.45263671875
785,21211.318359375
786,7677.7060546875
787,1314.2373046875
788,31936.962890625
789,14447.6845703125
790,4296.3310546875
791,35701.4140625
792,5100.71630859375
793,45647.4921875
794,10208.7001953125
795,49632.8828125
796,20356.443359375
797,20669.693359375
798,27985.01171875
799,1981.7874755859375
800,2039.320068359375
801,23057.904296875
802,36783.26953125
803,7424.8818359375
804,722.8883056640625
805,67.2803955078125
806,129.93154907226562
807,21785.68359375
808,-1552.2166748046875
809,17978.72265625
810,16112.3251953125
811,19375.40234375
812,4962.66015625
813,8569.576171875
814,35976.2265625
815,5412.3310546875
816,36757.8984375
817,1335.05078125
818,5606.9248046875
819,23474.4375
820,1911.7943115234375
821,48060.91796875
822,2379.203125
823,102138.546875
824,10807.7138671875
825,3540.11865234375
826,3603.43603515625
827,6765.04541015625
828,22.410106658935547
829,3428.54931640625
830,2670.52392578125
831,11309.271484375
832,12073.748046875
833,4540.60302734375
834,32636.927734375
835,32506.16015625
836,7852.7041015625
837,-135.7822265625
838,38255.7890625
839,30546.421875
840,20347.994140625
841,-3524.044921875
842,1084.251220703125
843,3803.0390625
844,31857.068359375
845,41600.1484375
846,5765.28125
847,23145.365234375
848,21842.853515625
849,3364.40478515625
850,12659.826171875
851,16845.0078125
852,6880.5
853,4390.38232421875
854,12007.2548828125
855,8799.431640625
856,10818.623046875
857,-4972.01513671875
858,6612.8779296875
859,11612.76171875
860,11388.234375
861,10164.4970703125
862,22953.623046875
863,1264.2701416015625
864,1695.843505859375
865,10507.6201171875
866,10260.099609375
867,15284.8017578125
868,23299.490234375
869,8880.1611328125
870,22425.203125
871,13481.5263671875
872,8130.0126953125
873,63685.7109375
874,6035.81103515625
875,8172.93115234375
876,27112.244140625
877,13527.095703125
878,19979.5078125
879,25391.421875
880,535.8450927734375
881,-1889.987060546875
882,14741.130859375
883,24486.01953125
884,12705.9736328125
885,6919.93603515625
886,13158.322265625
887,8280.939453125
888,23564.01171875
889,25200.08984375
890,14671.6435546875
891,7158.68359375
892,11415.5537109375
893,5439.9716796875
894,12888.5341796875
895,7465.88134765625
896,1002.8468017578125
897,32647.90625
898,10947.4423828125
899,31556.849609375
900,20027.056640625
901,5514.19287109375
902,8705.7998046875
903,34326.8515625
904,19365.259765625
905,-1808.6875
906,1836.292724609375
907,-1294.1019287109375
908,22547.279296875
909,2715.866455078125
910,21755.443359375
911,7666.4599609375
912,10995.0947265625
913,119425.4765625
914,6227.91748046875
915,8721.3095703125
916,9787.439453125
917,13.995800971984863
918,11125.6611328125
919,30793.740234375
920,989.8865356445312
921,10563.9951171875
922,29078.73046875
923,134643.828125
924,30614.44921875
925,123745.671875
926,11653.568359375
927,6709.8388671875
928,4791.04833984375
929,25121.8046875
930,7142.6279296875
931,70343.625
932,6651.3779296875
933,4799.3935546875
934,8682.2939453125
935,6645.2724609375
936,11545.1875
937,-1187.932861328125
938,7113.0087890625
939,22147.900390625
940,17757.697265625
941,18921.255859375
942,39595.015625
943,1093.8470458984375
944,8854.666015625
945,283.6264953613281
946,95722.21875
947,16180.134765625
948,14686.3701171875
949,13454.830078125
950,20961.056640625
951,19048.990234375
952,16705.353515625
953,14495.708984375
954,2576.712890625
955,13862.0888671875
956,16603.71484375
957,2741.717529296875
958,30673.58203125
959,4861.0029296875
960,39698.2265625
961,-2643.0390625
962,13919.869140625
963,31579.40625
964,11661.41796875
965,11374.03515625
966,22343.115234375
967,77971.484375
968,11012.5966796875
969,18083.927734375
970,17850.421875
971,8982.611328125
972,-868.904296875
973,-855.1282958984375
974,18978.501953125
975,55314.09375
976,111624.5859375
977,3606.932373046875
978,15877.720703125
979,22744.26171875
980,8394.263671875
981,8072.8564453125
982,6831.7001953125
983,49498.38671875
984,1598.5560302734375
985,104549.0
986,4639.77880859375
987,105927.015625
988,89595.0234375
989,20978.771484375
990,9917.169921875
991,14539.177734375
992,38162.44921875
993,14650.205078125
994,9177.8193359375
995,25815.83984375
996,20311.986328125
997,40085.60546875
998,26845.853515625
999,5284.34521484375
