train_index,average_score
210,3632.82568359375
211,11361.7158203125
212,1821.5113525390625
213,7029.08984375
214,8748.173828125
215,12196.9677734375
216,10449.388671875
217,123491.171875
218,2002.236572265625
219,14655.552734375
220,9320.970703125
221,18450.02734375
222,29436.984375
223,22276.66015625
224,5160.30810546875
225,13789.1904296875
226,-734.0101318359375
227,5733.73486328125
228,8706.763671875
229,15992.0390625
230,37828.375
231,17609.568359375
232,7340.8349609375
233,8009.22021484375
234,15198.6123046875
235,6437.63232421875
236,6668.5009765625
237,14517.6357421875
238,11425.7890625
239,10968.7080078125
240,15396.15625
241,6632.6064453125
242,29918.58984375
243,17818.33984375
244,12310.490234375
245,5545.5615234375
246,7417.65771484375
247,7084.08837890625
248,19225.921875
249,7638.3251953125
250,20679.0
251,11829.759765625
252,12521.564453125
253,22187.501953125
254,3322.264404296875
255,11048.8212890625
256,9812.837890625
257,10735.2392578125
258,6490.5751953125
259,23984.306640625
260,6314.7041015625
261,11753.5185546875
262,10380.5498046875
263,16804.177734375
264,16055.25
265,11100.900390625
266,9173.19921875
267,7944.52734375
268,12364.76953125
269,14031.599609375
270,23946.791015625
271,18483.384765625
272,2625.187255859375
273,16135.1748046875
274,4926.71337890625
275,28555.13671875
276,20178.15625
277,9188.439453125
278,11657.904296875
279,9166.869140625
280,17690.251953125
281,8235.466796875
282,8664.392578125
283,10642.8212890625
284,12596.009765625
285,18069.3515625
286,11839.294921875
287,20797.126953125
288,15737.671875
289,5339.68896484375
290,6152.4560546875
291,11430.103515625
292,18111.18359375
293,20509.44140625
294,16263.818359375
295,11610.5126953125
296,10412.634765625
297,23384.017578125
298,16808.71875
299,10185.646484375
300,6524.5791015625
301,-171.57803344726562
302,13700.521484375
303,1353.7762451171875
304,32990.51953125
305,15362.427734375
306,876.8560791015625
307,3990.751220703125
308,5782.97509765625
309,19627.61328125
310,8989.5
311,2721.42919921875
312,14641.900390625
313,16739.0546875
314,1926.279541015625
315,10759.328125
316,9182.771484375
317,25714.326171875
318,17823.52734375
319,26809.88671875
320,17645.84765625
321,9029.638671875
322,14572.1279296875
323,10655.1962890625
324,16607.828125
325,14705.3125
326,7341.31787109375
327,12032.525390625
328,10492.4873046875
329,12096.2861328125
330,12033.783203125
331,7359.03125
332,10150.1552734375
333,10374.2890625
334,13797.0498046875
335,13415.138671875
336,8192.673828125
337,14051.4873046875
338,18279.783203125
339,3998.210205078125
340,11061.8212890625
341,9730.0966796875
342,13309.1923828125
343,29916.0
344,8432.736328125
345,15660.1923828125
346,14142.6845703125
347,4918.4130859375
348,21304.97265625
349,4620.70849609375
350,8226.638671875
351,17320.40625
352,10016.998046875
353,23997.046875
354,17777.748046875
355,167466.515625
356,11194.318359375
357,6344.25244140625
358,10625.69921875
359,5178.96923828125
360,-7707.43505859375
361,12711.498046875
362,11978.6298828125
363,29962.81640625
364,737.6929931640625
365,7338.39208984375
366,6790.8701171875
367,21388.76953125
368,11584.607421875
369,32776.05859375
370,14296.0205078125
371,23664.447265625
372,16391.52734375
373,11791.185546875
374,9778.787109375
375,27869.88671875
376,8188.84521484375
377,3509.85107421875
378,37708.2734375
379,19994.87109375
380,8406.130859375
381,10542.65625
382,16342.0126953125
383,15227.814453125
384,4932.91015625
385,14979.4658203125
386,2565.27197265625
387,6756.51416015625
388,27095.005859375
389,17335.6796875
390,21662.896484375
391,20830.203125
392,9104.486328125
393,2352.92431640625
394,8198.220703125
395,9877.447265625
396,15998.2919921875
397,13890.1123046875
398,13127.8359375
399,7876.79443359375
400,6045.28271484375
401,12242.314453125
402,43775.5390625
403,7135.0908203125
404,17656.890625
405,8644.8046875
406,9462.7939453125
407,7003.0390625
408,7006.83984375
409,11747.763671875
410,4670.71484375
411,12088.9814453125
412,4114.716796875
413,7655.9423828125
414,9477.279296875
415,19485.24609375
416,14857.4248046875
417,23412.87890625
418,19210.376953125
419,22905.44140625
